"photoID";"userID";"dateTaken";"poiID";"poiTheme";"poiFreq";"seqID"
8511092072;"8502118@N08";1357601098;21;"Shopping";587;4218
8509984511;"8502118@N08";1357601115;21;"Shopping";587;4218
8511093276;"8502118@N08";1357601135;21;"Shopping";587;4218
8509985617;"8502118@N08";1357601163;21;"Shopping";587;4218
8509986435;"8502118@N08";1357601199;21;"Shopping";587;4218
8509987205;"8502118@N08";1357601212;21;"Shopping";587;4218
8511096762;"8502118@N08";1357601229;21;"Shopping";587;4218
8509989173;"8502118@N08";1357601255;21;"Shopping";587;4218
8511098320;"8502118@N08";1357601308;21;"Shopping";587;4218
8509991239;"8502118@N08";1357601314;21;"Shopping";587;4218
8509992159;"8502118@N08";1357601348;21;"Shopping";587;4218
8509993133;"8502118@N08";1357601358;21;"Shopping";587;4218
8509994535;"8502118@N08";1357601407;21;"Shopping";587;4218
8511103498;"8502118@N08";1357601431;21;"Shopping";587;4218
8509996283;"8502118@N08";1357601462;21;"Shopping";587;4218
8511105988;"8502118@N08";1357601486;21;"Shopping";587;4218
8511107262;"8502118@N08";1357601528;21;"Shopping";587;4218
8511108558;"8502118@N08";1357601546;21;"Shopping";587;4218
8510001103;"8502118@N08";1357601560;21;"Shopping";587;4218
8511110488;"8502118@N08";1357601582;21;"Shopping";587;4218
8510003577;"8502118@N08";1357601615;21;"Shopping";587;4218
8510004353;"8502118@N08";1357601625;21;"Shopping";587;4218
8359205841;"35578740@N00";1357612845;40;"Institutions";400;1490
8360161987;"16941958@N02";1357642252;20;"Shopping";653;408
8511149494;"8502118@N08";1357696795;39;"Institutions";219;4219
8510041445;"8502118@N08";1357696818;39;"Institutions";219;4219
8511151758;"8502118@N08";1357696832;39;"Institutions";219;4219
8510043349;"8502118@N08";1357697035;2;"City precincts";304;4219
8511153310;"8502118@N08";1357697059;2;"City precincts";304;4219
8510044907;"8502118@N08";1357697127;2;"City precincts";304;4219
8510045973;"8502118@N08";1357697151;2;"City precincts";304;4219
8510047101;"8502118@N08";1357697246;2;"City precincts";304;4219
8510048119;"8502118@N08";1357697299;2;"City precincts";304;4219
8511158568;"8502118@N08";1357697328;2;"City precincts";304;4219
8511159296;"8502118@N08";1357697364;2;"City precincts";304;4219
8511160110;"8502118@N08";1357697387;2;"City precincts";304;4219
8510051931;"8502118@N08";1357697415;40;"Institutions";400;4219
8511162070;"8502118@N08";1357697435;40;"Institutions";400;4219
8510053801;"8502118@N08";1357697444;40;"Institutions";400;4219
8510055159;"8502118@N08";1357697478;40;"Institutions";400;4219
8511165966;"8502118@N08";1357697491;40;"Institutions";400;4219
8511167346;"8502118@N08";1357697526;40;"Institutions";400;4219
8511168316;"8502118@N08";1357697633;51;"Structures";159;4219
8510059913;"8502118@N08";1357697649;51;"Structures";159;4219
8510060673;"8502118@N08";1357697753;51;"Structures";159;4219
8511170912;"8502118@N08";1357697784;51;"Structures";159;4219
8510062521;"8502118@N08";1357697787;51;"Structures";159;4219
8510063525;"8502118@N08";1357697859;51;"Structures";159;4219
8511173538;"8502118@N08";1357698064;51;"Structures";159;4219
8510068041;"8502118@N08";1357698527;39;"Institutions";219;4219
8510068699;"8502118@N08";1357698539;40;"Institutions";400;4219
8511178576;"8502118@N08";1357698872;40;"Institutions";400;4219
8511179544;"8502118@N08";1357698900;40;"Institutions";400;4219
8511180276;"8502118@N08";1357698915;40;"Institutions";400;4219
8511181048;"8502118@N08";1357698944;40;"Institutions";400;4219
8511182104;"8502118@N08";1357698953;40;"Institutions";400;4219
8510073643;"8502118@N08";1357699334;40;"Institutions";400;4219
8511183676;"8502118@N08";1357699343;40;"Institutions";400;4219
8511184874;"8502118@N08";1357699367;40;"Institutions";400;4219
8511186248;"8502118@N08";1357699420;40;"Institutions";400;4219
8511187260;"8502118@N08";1357699525;40;"Institutions";400;4219
8511188292;"8502118@N08";1357700165;40;"Institutions";400;4219
8511189554;"8502118@N08";1357700170;40;"Institutions";400;4219
8510080965;"8502118@N08";1357700859;40;"Institutions";400;4219
8511191476;"8502118@N08";1357700891;40;"Institutions";400;4219
8511192070;"8502118@N08";1357700940;40;"Institutions";400;4219
8511192626;"8502118@N08";1357700967;40;"Institutions";400;4219
8510083997;"8502118@N08";1357701039;40;"Institutions";400;4219
8511193996;"8502118@N08";1357701815;40;"Institutions";400;4219
8510085219;"8502118@N08";1357701832;40;"Institutions";400;4219
8510086453;"8502118@N08";1357701841;40;"Institutions";400;4219
8511196434;"8502118@N08";1357701848;40;"Institutions";400;4219
8510087793;"8502118@N08";1357701940;40;"Institutions";400;4219
8511197954;"8502118@N08";1357701983;40;"Institutions";400;4219
8511198680;"8502118@N08";1357701996;40;"Institutions";400;4219
8510089949;"8502118@N08";1357702050;40;"Institutions";400;4219
8511200432;"8502118@N08";1357702054;40;"Institutions";400;4219
8511201590;"8502118@N08";1357704109;36;"Institutions";114;4219
8510093079;"8502118@N08";1357704117;36;"Institutions";114;4219
8510093859;"8502118@N08";1357704184;36;"Institutions";114;4219
8511204406;"8502118@N08";1357705807;37;"Institutions";119;4219
8510095719;"8502118@N08";1357709319;37;"Institutions";119;4219
8511205770;"8502118@N08";1357709532;36;"Institutions";114;4219
8511206300;"8502118@N08";1357709537;36;"Institutions";114;4219
8510097327;"8502118@N08";1357709571;36;"Institutions";114;4219
8511207480;"8502118@N08";1357710268;36;"Institutions";114;4219
8511208586;"8502118@N08";1357710302;36;"Institutions";114;4219
8510099709;"8502118@N08";1357710309;36;"Institutions";114;4219
8510100571;"8502118@N08";1357710707;36;"Institutions";114;4219
8511211108;"8502118@N08";1357710720;36;"Institutions";114;4219
8510102431;"8502118@N08";1357710733;36;"Institutions";114;4219
8510103101;"8502118@N08";1357711131;4;"City precincts";349;4219
8511213368;"8502118@N08";1357711305;41;"Institutions";740;4219
8511214186;"8502118@N08";1357711515;41;"Institutions";740;4219
8510106067;"8502118@N08";1357719686;21;"Shopping";587;4219
8510106677;"8502118@N08";1357719831;21;"Shopping";587;4219
8510107303;"8502118@N08";1357720359;21;"Shopping";587;4219
8511217462;"8502118@N08";1357720402;21;"Shopping";587;4219
8510108787;"8502118@N08";1357720419;21;"Shopping";587;4219
8510109423;"8502118@N08";1357720492;21;"Shopping";587;4219
8511219408;"8502118@N08";1357720506;21;"Shopping";587;4219
8511220352;"8502118@N08";1357720731;21;"Shopping";587;4219
8511221498;"8502118@N08";1357721584;21;"Shopping";587;4219
8510113035;"8502118@N08";1357721602;21;"Shopping";587;4219
8511223578;"8502118@N08";1357721631;21;"Shopping";587;4219
8511224530;"8502118@N08";1357721636;21;"Shopping";587;4219
8511225996;"8502118@N08";1357721639;21;"Shopping";587;4219
8511227156;"8502118@N08";1357721691;21;"Shopping";587;4219
8510118713;"8502118@N08";1357721698;21;"Shopping";587;4219
8511228920;"8502118@N08";1357721818;21;"Shopping";587;4219
8510120747;"8502118@N08";1357721828;21;"Shopping";587;4219
8510121505;"8502118@N08";1357721848;21;"Shopping";587;4219
8510122291;"8502118@N08";1357721855;21;"Shopping";587;4219
8511232438;"8502118@N08";1357722003;21;"Shopping";587;4219
8510124085;"8502118@N08";1357722115;21;"Shopping";587;4219
8511234160;"8502118@N08";1357722151;21;"Shopping";587;4219
8510125063;"8502118@N08";1357722295;21;"Shopping";587;4219
8510126455;"8502118@N08";1357722354;21;"Shopping";587;4219
8511236560;"8502118@N08";1357722399;21;"Shopping";587;4219
8367044748;"49787588@N00";1357799551;85;"Transport";269;2346
8369489206;"36368503@N00";1357860897;32;"Institutions";699;1559
8369243636;"87356726@N00";1357863072;32;"Institutions";699;4353
8371564830;"78211664@N00";1357870131;41;"Institutions";740;3831
8369993258;"31043650@N04";1357888934;57;"Sports stadiums";520;1229
8371809715;"52952793@N00";1357893307;71;"Parks and spaces";1693;2527
8371810051;"52952793@N00";1357893489;71;"Parks and spaces";1693;2527
8371810305;"52952793@N00";1357894552;81;"Transport";416;2527
8372881458;"52952793@N00";1357894966;82;"Transport";453;2527
8372881698;"52952793@N00";1357895348;82;"Transport";453;2527
8371811231;"52952793@N00";1357896008;82;"Transport";453;2527
8372882304;"52952793@N00";1357896037;82;"Transport";453;2527
8371812001;"52952793@N00";1357897311;45;"Structures";618;2527
8371812305;"52952793@N00";1357898704;25;"Entertainment";1671;2527
8372883450;"52952793@N00";1357899118;25;"Entertainment";1671;2527
8372883784;"52952793@N00";1357899833;25;"Entertainment";1671;2527
8371038363;"31043650@N04";1357953220;32;"Institutions";699;1230
8372333064;"34948727@N00";1357953594;20;"Shopping";653;1446
8372418318;"31043650@N04";1357963427;17;"Shopping";166;1230
8373053912;"82397118@N00";1357967356;82;"Transport";453;4113
8371984189;"82397118@N00";1357967483;35;"Institutions";574;4113
8371984261;"82397118@N00";1357967508;82;"Transport";453;4113
8373054282;"82397118@N00";1357967641;71;"Parks and spaces";1693;4113
8373054348;"82397118@N00";1357967651;71;"Parks and spaces";1693;4113
8371469997;"31043650@N04";1357967750;57;"Sports stadiums";520;1230
8372986806;"68408691@N07";1357977583;26;"Entertainment";704;3355
8371918255;"82397118@N00";1357985770;71;"Parks and spaces";1693;4113
9425717567;"48685559@N03";1358026949;15;"Shopping";209;2275
8374264077;"34948727@N00";1358033603;20;"Shopping";653;1447
8374236403;"49787588@N00";1358043282;68;"Parks and spaces";236;2347
8443346331;"54343663@N00";1358113815;84;"Transport";287;2585
8379120205;"54343663@N00";1358121853;55;"Sports stadiums";267;2585
10608177493;"63287673@N00";1358122966;4;"City precincts";349;3052
8382704623;"7576572@N07";1358165702;57;"Sports stadiums";520;3623
8382881908;"67774014@N00";1358213916;18;"Shopping";659;3308
8382532444;"13502017@N05";1358214399;49;"Structures";284;269
8384710278;"67774014@N00";1358217661;50;"Structures";574;3308
8383239296;"45761217@N00";1358233838;53;"Sports stadiums";97;2108
8382593369;"7576572@N07";1358248461;27;"Entertainment";710;3624
8382599705;"7576572@N07";1358248672;27;"Entertainment";710;3624
8383689602;"7576572@N07";1358248875;27;"Entertainment";710;3624
8382611447;"7576572@N07";1358249073;27;"Entertainment";710;3624
8383960953;"51928417@N00";1358284920;70;"Parks and spaces";221;2446
8385599392;"46778425@N00";1358300248;44;"Structures";221;2144
8384904845;"67774014@N00";1358300367;85;"Transport";269;3309
8384933083;"67774014@N00";1358302112;85;"Transport";269;3309
8384679337;"71082171@N00";1358303011;39;"Institutions";219;3421
8384636419;"46778425@N00";1358303561;80;"Transport";25;2144
8384748615;"46778425@N00";1358306105;71;"Parks and spaces";1693;2144
8385843512;"46778425@N00";1358306585;35;"Institutions";574;2144
8391255892;"14197203@N05";1358318057;50;"Structures";574;336
8419247026;"98089177@N00";1358372456;65;"Sports stadiums";39;4990
8418152297;"98089177@N00";1358372461;65;"Sports stadiums";39;4990
8419247840;"98089177@N00";1358372538;65;"Sports stadiums";39;4990
8419248100;"98089177@N00";1358373041;65;"Sports stadiums";39;4990
8418153165;"98089177@N00";1358373385;65;"Sports stadiums";39;4990
8419248648;"98089177@N00";1358373410;65;"Sports stadiums";39;4990
8419248962;"98089177@N00";1358373420;65;"Sports stadiums";39;4990
8418154155;"98089177@N00";1358373459;65;"Sports stadiums";39;4990
8418154373;"98089177@N00";1358373779;65;"Sports stadiums";39;4990
8419249950;"98089177@N00";1358373871;65;"Sports stadiums";39;4990
8418155029;"98089177@N00";1358373902;65;"Sports stadiums";39;4990
8419250892;"98089177@N00";1358374147;65;"Sports stadiums";39;4990
8387276403;"12938647@N00";1358374675;40;"Institutions";400;215
8389299171;"68408691@N07";1358382913;71;"Parks and spaces";1693;3356
8387530943;"46778425@N00";1358388147;8;"Shopping";209;2145
8388642024;"46778425@N00";1358388482;17;"Shopping";166;2145
8387594609;"77341484@N00";1358390020;3;"City precincts";138;3789
8388145847;"37703201@N00";1358408962;63;"Sports stadiums";439;1693
8389266148;"37703201@N00";1358410310;63;"Sports stadiums";439;1693
8391001050;"57841116@N03";1358412629;19;"Shopping";211;2783
8391001802;"57841116@N03";1358414368;19;"Shopping";211;2783
8389917857;"57841116@N03";1358414989;19;"Shopping";211;2783
8389664251;"71082171@N00";1358455845;2;"City precincts";304;3422
8391053058;"74778737@N07";1358464311;48;"Structures";571;3595
8394190718;"87356726@N00";1358492377;16;"Shopping";123;4354
8392658774;"46083104@N02";1358522057;25;"Entertainment";1671;2122
8393912970;"74778737@N07";1358547309;48;"Structures";571;3596
8394080654;"74778737@N07";1358547540;48;"Structures";571;3596
8392996329;"74778737@N07";1358547562;48;"Structures";571;3596
8454196615;"14197203@N05";1358552519;2;"City precincts";304;337
8454196747;"14197203@N05";1358552658;40;"Institutions";400;337
8455291082;"14197203@N05";1358553006;40;"Institutions";400;337
8455291216;"14197203@N05";1358553030;40;"Institutions";400;337
8396848429;"77235006@N00";1358556266;56;"Sports stadiums";287;3774
8397934936;"77235006@N00";1358556275;56;"Sports stadiums";287;3774
8397935126;"77235006@N00";1358556607;56;"Sports stadiums";287;3774
8396849259;"77235006@N00";1358556618;56;"Sports stadiums";287;3774
8397935668;"77235006@N00";1358556882;56;"Sports stadiums";287;3774
8394095956;"74778737@N07";1358559140;48;"Structures";571;3596
8396850171;"77235006@N00";1358559466;56;"Sports stadiums";287;3774
8396850497;"77235006@N00";1358559534;56;"Sports stadiums";287;3774
8393603195;"34948727@N00";1358559538;19;"Shopping";211;1448
8397936970;"77235006@N00";1358559641;56;"Sports stadiums";287;3774
8396850709;"77235006@N00";1358559641;56;"Sports stadiums";287;3774
8396851109;"77235006@N00";1358559652;56;"Sports stadiums";287;3774
8397937402;"77235006@N00";1358559725;56;"Sports stadiums";287;3774
8396851555;"77235006@N00";1358559747;56;"Sports stadiums";287;3774
8397937776;"77235006@N00";1358559763;56;"Sports stadiums";287;3774
8396851967;"77235006@N00";1358560320;63;"Sports stadiums";439;3774
8396852239;"77235006@N00";1358560384;63;"Sports stadiums";439;3774
8397938442;"77235006@N00";1358560541;63;"Sports stadiums";439;3774
8397938620;"77235006@N00";1358568801;55;"Sports stadiums";267;3774
8396852801;"77235006@N00";1358568810;55;"Sports stadiums";267;3774
8455291704;"14197203@N05";1358569026;0;"City precincts";102;337
8394687308;"34948727@N00";1358572376;19;"Shopping";211;1448
8396852993;"77235006@N00";1358577065;55;"Sports stadiums";267;3774
8397939416;"77235006@N00";1358577258;55;"Sports stadiums";267;3774
8397939664;"77235006@N00";1358577699;55;"Sports stadiums";267;3774
8396854095;"77235006@N00";1358577802;55;"Sports stadiums";267;3774
8396854537;"77235006@N00";1358578055;55;"Sports stadiums";267;3774
8396854837;"77235006@N00";1358578277;55;"Sports stadiums";267;3774
8397941046;"77235006@N00";1358578465;55;"Sports stadiums";267;3774
8397941268;"77235006@N00";1358579292;55;"Sports stadiums";267;3774
8396855483;"77235006@N00";1358579311;55;"Sports stadiums";267;3774
8396855619;"77235006@N00";1358579311;55;"Sports stadiums";267;3774
8397941900;"77235006@N00";1358579735;55;"Sports stadiums";267;3774
8397942072;"77235006@N00";1358579767;55;"Sports stadiums";267;3774
8397942248;"77235006@N00";1358579881;55;"Sports stadiums";267;3774
8396856457;"77235006@N00";1358580567;55;"Sports stadiums";267;3774
8396856703;"77235006@N00";1358581746;55;"Sports stadiums";267;3774
8396856949;"77235006@N00";1358582297;55;"Sports stadiums";267;3774
8397943128;"77235006@N00";1358582357;55;"Sports stadiums";267;3774
8396857373;"77235006@N00";1358582377;55;"Sports stadiums";267;3774
8396857591;"77235006@N00";1358582390;55;"Sports stadiums";267;3774
8396857931;"77235006@N00";1358582661;55;"Sports stadiums";267;3774
8396858245;"77235006@N00";1358585167;55;"Sports stadiums";267;3774
8396858455;"77235006@N00";1358585728;55;"Sports stadiums";267;3774
8396858699;"77235006@N00";1358585849;55;"Sports stadiums";267;3774
8396858891;"77235006@N00";1358585850;55;"Sports stadiums";267;3774
8397945254;"77235006@N00";1358585873;55;"Sports stadiums";267;3774
8396859539;"77235006@N00";1358585875;55;"Sports stadiums";267;3774
8397945826;"77235006@N00";1358586937;55;"Sports stadiums";267;3774
8396860017;"77235006@N00";1358586950;55;"Sports stadiums";267;3774
8393744857;"77341484@N00";1358588524;72;"Parks and spaces";41;3790
8397946322;"77235006@N00";1358589272;55;"Sports stadiums";267;3774
8396860585;"77235006@N00";1358589324;55;"Sports stadiums";267;3774
8396860993;"77235006@N00";1358589324;55;"Sports stadiums";267;3774
8397947290;"77235006@N00";1358589393;55;"Sports stadiums";267;3774
8393879365;"77341484@N00";1358593584;72;"Parks and spaces";41;3790
9097701592;"9662258@N02";1358653349;5;"City precincts";70;4890
9095468823;"9662258@N02";1358653534;25;"Entertainment";1671;4890
9095468549;"9662258@N02";1358653582;25;"Entertainment";1671;4890
9095468001;"9662258@N02";1358653602;25;"Entertainment";1671;4890
9095467371;"9662258@N02";1358653656;25;"Entertainment";1671;4890
9097697872;"9662258@N02";1358653713;25;"Entertainment";1671;4890
9095464869;"9662258@N02";1358653810;45;"Structures";618;4890
9097696668;"9662258@N02";1358653868;45;"Structures";618;4890
9097696414;"9662258@N02";1358653889;45;"Structures";618;4890
9095463981;"9662258@N02";1358654061;63;"Sports stadiums";439;4890
9097695728;"9662258@N02";1358654359;2;"City precincts";304;4890
9095462849;"9662258@N02";1358654839;57;"Sports stadiums";520;4890
9097694658;"9662258@N02";1358655108;71;"Parks and spaces";1693;4890
9097694304;"9662258@N02";1358655183;50;"Structures";574;4890
9095461775;"9662258@N02";1358655212;15;"Shopping";209;4890
8396470799;"49787588@N00";1358659696;71;"Parks and spaces";1693;2348
8400871759;"55932465@N00";1358766135;0;"City precincts";102;2664
8426109061;"49456569@N06";1358803004;15;"Shopping";209;2318
8405098190;"67774014@N00";1358836684;18;"Shopping";659;3310
8428684933;"49456569@N06";1358925652;21;"Shopping";587;2319
8407130841;"55932465@N00";1358936443;38;"Institutions";91;2665
8478734642;"26320335@N06";1359018502;14;"Shopping";285;926
8415335340;"67774014@N00";1359059493;70;"Parks and spaces";221;3311
8412390457;"43929620@N05";1359090453;72;"Parks and spaces";41;1978
8463463169;"49222642@N03";1359099194;37;"Institutions";119;2294
8464561682;"49222642@N03";1359099680;37;"Institutions";119;2294
8416477892;"67774014@N00";1359156700;8;"Shopping";209;3312
8809224794;"77235006@N00";1359158689;9;"Shopping";1169;3775
8809227674;"77235006@N00";1359158695;9;"Shopping";1169;3775
8809232394;"77235006@N00";1359158716;9;"Shopping";1169;3775
8809237552;"77235006@N00";1359158839;9;"Shopping";1169;3775
8809238600;"77235006@N00";1359158843;9;"Shopping";1169;3775
8809239534;"77235006@N00";1359158859;9;"Shopping";1169;3775
8798660009;"77235006@N00";1359158889;9;"Shopping";1169;3775
8809243066;"77235006@N00";1359158893;9;"Shopping";1169;3775
8798661961;"77235006@N00";1359158898;9;"Shopping";1169;3775
8798663013;"77235006@N00";1359158921;9;"Shopping";1169;3775
8809248626;"77235006@N00";1359158947;9;"Shopping";1169;3775
8798667629;"77235006@N00";1359158995;9;"Shopping";1169;3775
8798669043;"77235006@N00";1359159006;9;"Shopping";1169;3775
8798669825;"77235006@N00";1359159154;9;"Shopping";1169;3775
8798670501;"77235006@N00";1359159155;9;"Shopping";1169;3775
8798672323;"77235006@N00";1359159241;9;"Shopping";1169;3775
8809255476;"77235006@N00";1359159288;9;"Shopping";1169;3775
8809257440;"77235006@N00";1359159339;9;"Shopping";1169;3775
8798676427;"77235006@N00";1359159417;9;"Shopping";1169;3775
8798678425;"77235006@N00";1359159428;9;"Shopping";1169;3775
8798679657;"77235006@N00";1359159446;9;"Shopping";1169;3775
8798680721;"77235006@N00";1359159476;9;"Shopping";1169;3775
8798681619;"77235006@N00";1359159490;9;"Shopping";1169;3775
8809264740;"77235006@N00";1359159500;9;"Shopping";1169;3775
8809265504;"77235006@N00";1359159505;9;"Shopping";1169;3775
8798684575;"77235006@N00";1359159521;9;"Shopping";1169;3775
8809267696;"77235006@N00";1359159524;9;"Shopping";1169;3775
8809268498;"77235006@N00";1359159533;9;"Shopping";1169;3775
8798686999;"77235006@N00";1359159561;9;"Shopping";1169;3775
8809269682;"77235006@N00";1359159619;9;"Shopping";1169;3775
8798688795;"77235006@N00";1359159627;9;"Shopping";1169;3775
8809271646;"77235006@N00";1359159684;9;"Shopping";1169;3775
8809272826;"77235006@N00";1359159703;9;"Shopping";1169;3775
8798693089;"77235006@N00";1359159711;9;"Shopping";1169;3775
8798695953;"77235006@N00";1359159723;9;"Shopping";1169;3775
8798697247;"77235006@N00";1359159747;9;"Shopping";1169;3775
8798698599;"77235006@N00";1359159761;9;"Shopping";1169;3775
8809282062;"77235006@N00";1359159774;9;"Shopping";1169;3775
8798700339;"77235006@N00";1359159801;9;"Shopping";1169;3775
8809283100;"77235006@N00";1359159812;9;"Shopping";1169;3775
8809284876;"77235006@N00";1359159824;9;"Shopping";1169;3775
8809286586;"77235006@N00";1359159857;9;"Shopping";1169;3775
8809288506;"77235006@N00";1359159947;9;"Shopping";1169;3775
8809289446;"77235006@N00";1359159956;9;"Shopping";1169;3775
8809290904;"77235006@N00";1359160009;9;"Shopping";1169;3775
8798710329;"77235006@N00";1359160022;9;"Shopping";1169;3775
8809293420;"77235006@N00";1359160198;9;"Shopping";1169;3775
8798711853;"77235006@N00";1359160212;9;"Shopping";1169;3775
8809294678;"77235006@N00";1359160244;9;"Shopping";1169;3775
8798713567;"77235006@N00";1359160310;9;"Shopping";1169;3775
8798714463;"77235006@N00";1359160324;9;"Shopping";1169;3775
8809297342;"77235006@N00";1359160353;9;"Shopping";1169;3775
8809299060;"77235006@N00";1359160355;9;"Shopping";1169;3775
8809299804;"77235006@N00";1359160362;9;"Shopping";1169;3775
8809301402;"77235006@N00";1359160394;9;"Shopping";1169;3775
8798720015;"77235006@N00";1359160403;9;"Shopping";1169;3775
8798721469;"77235006@N00";1359160432;9;"Shopping";1169;3775
8798721823;"77235006@N00";1359160453;9;"Shopping";1169;3775
8798722867;"77235006@N00";1359160580;9;"Shopping";1169;3775
8798723869;"77235006@N00";1359160587;9;"Shopping";1169;3775
8809307018;"77235006@N00";1359160680;9;"Shopping";1169;3775
8809307848;"77235006@N00";1359160700;9;"Shopping";1169;3775
8809308328;"77235006@N00";1359160746;9;"Shopping";1169;3775
8809309014;"77235006@N00";1359160754;9;"Shopping";1169;3775
8798726763;"77235006@N00";1359160774;9;"Shopping";1169;3775
8798727571;"77235006@N00";1359160799;9;"Shopping";1169;3775
8809311214;"77235006@N00";1359160805;9;"Shopping";1169;3775
8809312434;"77235006@N00";1359160862;9;"Shopping";1169;3775
8809313982;"77235006@N00";1359160884;9;"Shopping";1169;3775
8809315026;"77235006@N00";1359160946;9;"Shopping";1169;3775
8809316222;"77235006@N00";1359161539;35;"Institutions";574;3775
8809316948;"77235006@N00";1359162492;44;"Structures";221;3775
8809317576;"77235006@N00";1359162747;75;"Parks and spaces";73;3775
8798735325;"77235006@N00";1359162769;75;"Parks and spaces";73;3775
8798736043;"77235006@N00";1359162807;75;"Parks and spaces";73;3775
8809319708;"77235006@N00";1359162860;75;"Parks and spaces";73;3775
8798737481;"77235006@N00";1359162934;75;"Parks and spaces";73;3775
8809321160;"77235006@N00";1359162982;75;"Parks and spaces";73;3775
8809322420;"77235006@N00";1359163011;75;"Parks and spaces";73;3775
8798740699;"77235006@N00";1359163040;75;"Parks and spaces";73;3775
8415878078;"49787588@N00";1359165913;20;"Shopping";653;2349
8798741489;"77235006@N00";1359168175;75;"Parks and spaces";73;3775
8798741965;"77235006@N00";1359168369;75;"Parks and spaces";73;3775
8809325136;"77235006@N00";1359169174;75;"Parks and spaces";73;3775
8809325702;"77235006@N00";1359170395;75;"Parks and spaces";73;3775
8809326608;"77235006@N00";1359172262;75;"Parks and spaces";73;3775
8809327280;"77235006@N00";1359172530;75;"Parks and spaces";73;3775
8809328284;"77235006@N00";1359172671;75;"Parks and spaces";73;3775
8809426846;"77235006@N00";1359172846;75;"Parks and spaces";73;3775
8809428028;"77235006@N00";1359172859;75;"Parks and spaces";73;3775
8809429986;"77235006@N00";1359172898;75;"Parks and spaces";73;3775
8798849261;"77235006@N00";1359172992;75;"Parks and spaces";73;3775
8809432262;"77235006@N00";1359173039;75;"Parks and spaces";73;3775
8798851045;"77235006@N00";1359173180;75;"Parks and spaces";73;3775
8809434888;"77235006@N00";1359173352;75;"Parks and spaces";73;3775
8809436690;"77235006@N00";1359173694;75;"Parks and spaces";73;3775
8798856127;"77235006@N00";1359173758;75;"Parks and spaces";73;3775
8809439930;"77235006@N00";1359173887;75;"Parks and spaces";73;3775
8415453807;"36368503@N00";1359179459;63;"Sports stadiums";439;1560
8416451986;"79470481@N02";1359185888;85;"Transport";269;3912
13027684253;"87023816@N00";1359206950;48;"Structures";571;4270
8434587312;"29299860@N05";1359274726;71;"Parks and spaces";1693;1104
8419670220;"49787588@N00";1359277389;3;"City precincts";138;2350
8419590211;"17754071@N00";1359292384;63;"Sports stadiums";439;422
8421470231;"30265340@N00";1359333196;26;"Entertainment";704;1174
8423346764;"30265340@N00";1359336384;26;"Entertainment";704;1174
8422025481;"30265340@N00";1359337094;26;"Entertainment";704;1174
8421487641;"30265340@N00";1359337492;26;"Entertainment";704;1174
8422588600;"30265340@N00";1359337770;26;"Entertainment";704;1174
8421385981;"77341484@N00";1359337771;26;"Entertainment";704;3791
8421473639;"30265340@N00";1359339492;26;"Entertainment";704;1174
8423722740;"30265340@N00";1359343738;26;"Entertainment";704;1174
8424971374;"30265340@N00";1359344551;26;"Entertainment";704;1174
8423892689;"30265340@N00";1359346076;26;"Entertainment";704;1174
8424988044;"30265340@N00";1359347986;26;"Entertainment";704;1174
8423823324;"22853276@N05";1359364632;68;"Parks and spaces";236;685
8422735781;"22853276@N05";1359365273;71;"Parks and spaces";1693;685
8423831584;"22853276@N05";1359365669;82;"Transport";453;685
8423833522;"22853276@N05";1359366086;82;"Transport";453;685
8422743235;"22853276@N05";1359366316;82;"Transport";453;685
8422745913;"22853276@N05";1359366495;45;"Structures";618;685
8422749681;"22853276@N05";1359366594;45;"Structures";618;685
8422758233;"22853276@N05";1359367356;14;"Shopping";285;685
8423863538;"22853276@N05";1359367886;25;"Entertainment";1671;685
8422780805;"22853276@N05";1359368270;27;"Entertainment";710;685
8423878960;"22853276@N05";1359368812;85;"Transport";269;685
8414238377;"67774014@N00";1359494731;82;"Transport";453;3313
8428420082;"76711295@N00";1359497405;11;"Shopping";489;3700
8429292148;"71082171@N00";1359523527;42;"Institutions";79;3423
8428680473;"49456569@N06";1359526076;70;"Parks and spaces";221;2320
8430812703;"38647896@N00";1359602662;4;"City precincts";349;1741
8440214608;"27938958@N00";1359707711;71;"Parks and spaces";1693;976
8439130693;"27938958@N00";1359707721;71;"Parks and spaces";1693;976
8440223956;"27938958@N00";1359707764;71;"Parks and spaces";1693;976
8439139705;"27938958@N00";1359707787;71;"Parks and spaces";1693;976
8440234418;"27938958@N00";1359707798;71;"Parks and spaces";1693;976
8439149627;"27938958@N00";1359707821;71;"Parks and spaces";1693;976
8439155221;"27938958@N00";1359707898;71;"Parks and spaces";1693;976
8439160297;"27938958@N00";1359708034;71;"Parks and spaces";1693;976
8439164965;"27938958@N00";1359708065;71;"Parks and spaces";1693;976
8439169697;"27938958@N00";1359708074;71;"Parks and spaces";1693;976
8440264236;"27938958@N00";1359708119;71;"Parks and spaces";1693;976
8440269016;"27938958@N00";1359708159;71;"Parks and spaces";1693;976
8439182697;"27938958@N00";1359708217;71;"Parks and spaces";1693;976
8440275702;"27938958@N00";1359708219;71;"Parks and spaces";1693;976
8440278944;"27938958@N00";1359708236;71;"Parks and spaces";1693;976
8439192389;"27938958@N00";1359708251;71;"Parks and spaces";1693;976
8440284982;"27938958@N00";1359708263;71;"Parks and spaces";1693;976
8440288088;"27938958@N00";1359708265;71;"Parks and spaces";1693;976
